Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
hello-friend-books-magnetic-play-book-learn-first-words-magnetic-board-book-with-15-magnet-puzzle-pieces,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,"<p>Animals Magnet Play board book with Magnet Stickers & Story book Learning Basic Concept. A complete bundle of learn, play and fun. Use magnetic energies to play and reuse all over the book. Feel in numbers and basic concepts.Guides you with first words and enhances vocabulary includes 15 magnetic pieces</p>",,Books,"children-books, books, 1-3-years, 4-7-years, girls, boys, gender-neutral, stories, interactive-books, creative-books, activity-books, magnetic-book, learning-books, educational-books, words",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Front-B-NOV-10.png,1,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,active
hello-friend-books-magnetic-play-book-learn-first-words-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Magnet-Pcs-NOV-10.png,2,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-first-words-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Inner-pages-NOV-30.png,3,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-first-words-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Inside-NOV-10.png,4,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-magnetic-play-book-learn-first-words-magnetic-board-book-with-15-magnet-puzzle-pieces,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-033-Magnet-Boarrd-book-Back-NOV-10.png,5,Hello Friend Books Magnetic Play Book: Learn First Words- Magnetic Board Book with 15 Magnet Puzzle Pieces,
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-1,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 1),"<p>“Ever Enchanted Stories: 5 In 1 Aesop’s Fables – A Captivating Compilation of Timeless Fables (Book 1)” presents a treasury of ancient wisdom through beloved tales. Each fable, enriched with vibrant illustrations, imparts moral lessons through the adventures of animals and mythical creatures. From the industrious ant to the cunning fox, readers journey through timeless narratives like “The Boy Who Cried Wolf” and “The Lion and the Mouse.” These captivating stories entertain while instilling essential values such as honesty, kindness, and perseverance. This enchanting collection transcends generations, offering readers of all ages an opportunity to glean insights into human nature and ethical behavior.</p>",,Books,"children-books, books, 4-7-years, 8+-years, girls, boys, gender-neutral, stories, interactive-books, creative-books, story-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Front-BST-003.png,1,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 1),active
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-1,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Inner-BST-003.png,2,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 1),
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-1,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Inner1-BST-003.png,3,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 1),
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-1,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Back-BST-003.png,4,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 1),
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-2,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 2),"<p>“Ever Enchanted Stories: 5 In 1 Aesop’s Fables – A Captivating Compilation of Timeless Fables (Book 2)” brings together cherished moral tales from ancient Greece. Through vivid storytelling and captivating illustrations, readers are transported into the world of anthropomorphic animals, wise moral lessons, and timeless wisdom. From “The Tortoise and the Hare” to “The Ant and the Grasshopper,” each fable offers valuable insights into human nature and behavior. This captivating collection not only entertains but also educates, fostering moral development and critical thinking in readers of all ages. It’s a treasured addition to any library, offering endless enchantment and lessons for life.</p>",,Books,"children-books, books, 4-7-years, 8+-years, girls, boys, gender-neutral, stories, interactive-books, creative-books, story-books",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Front-BST-004.png,1,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 2),active
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-2,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Inner-BST-004.png,2,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 2),
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-2,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Inner1-BST-004.png,3,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 2),
hello-friend-books-ever-enchanted-stories-5-in-1-aesops-fables-a-captivating-compilation-of-timeless-fables-book-2,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-148-5-in-1-bed-time-story-Back-BST-004.png,4,Hello Friend Books Ever Enchanted Stories: 5 In 1 Aesop’s Fables –  A Captivating Compilation of Timeless Fables (Book 2),
hello-friend-books-i-can-create-clay-models-board-book-use-clay-to-create-fun-and-interactive-clay-models-with-10-clay-colours-and-instructions,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,"<p>“I Can Create Clay Models” is an engaging guide for beginners in sculpting. Through step-by-step instructions and colorful illustrations, it teaches fundamental techniques in clay modeling. From basic shapes to intricate designs, the book encourages creativity while fostering fine motor skills and artistic expression. Perfect for aspiring sculptors of all ages</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, girls, boys, stories, interactive-books, creative-books, activity-books, learning-books, book-with-clay",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-Clay-Model-book-Front-B-NOV010.png,1,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,active
hello-friend-books-i-can-create-clay-models-board-book-use-clay-to-create-fun-and-interactive-clay-models-with-10-clay-colours-and-instructions,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-Clay-Model-book-Clay-NOV010.png,2,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,
hello-friend-books-i-can-create-clay-models-board-book-use-clay-to-create-fun-and-interactive-clay-models-with-10-clay-colours-and-instructions,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-Clay-Model-book-Inner-book-NOV010.png,3,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,
hello-friend-books-i-can-create-clay-models-board-book-use-clay-to-create-fun-and-interactive-clay-models-with-10-clay-colours-and-instructions,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-Clay-Model-book-Inside-book-NOV010.png,4,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,
hello-friend-books-i-can-create-clay-models-board-book-use-clay-to-create-fun-and-interactive-clay-models-with-10-clay-colours-and-instructions,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-Clay-Model-book-Back-NOV010.png,5,Hello Friend Books I Can Create Clay Models Board Book: Use Clay to Create Fun and Interactive Clay Models – With 10 Clay Colours and Instructions,
hello-friend-books-my-portable-fashion-sticker-and-colouring-bag-practice-colouring-with-easy-to-handle-and-carry-book-perfect-for-girls-travel-and-gifting,"Hello Friend Books My Portable Fashion Sticker and Colouring Bag: Practice Colouring with Easy to Handle and Carry Book – Perfect for Girls, Travel and Gifting","<p>My Handle Farm Coloring Bag with non-tear able Plastic Cover and easy Handle 4+. Farm Coloring Bag with plastic printed non-tear able cover, water resistant, avoids damage with easy handle to carry the boo by small child toddler. Includes stickers and multiple pages to color with easy to flat open wire-binding.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, 8+-years, girls, stories, interactive-books, creative-books, activity-books, coloring-book",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-57-My-Handle-Princess-B-Coloring-Front-COP-006.png,1,"Hello Friend Books My Portable Fashion Sticker and Colouring Bag: Practice Colouring with Easy to Handle and Carry Book – Perfect for Girls, Travel and Gifting",active
hello-friend-books-my-portable-fashion-sticker-and-colouring-bag-practice-colouring-with-easy-to-handle-and-carry-book-perfect-for-girls-travel-and-gifting,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-57-My-Handle-Princess-Coloring-Inside-COP-006.png,2,"Hello Friend Books My Portable Fashion Sticker and Colouring Bag: Practice Colouring with Easy to Handle and Carry Book – Perfect for Girls, Travel and Gifting",
hello-friend-books-my-portable-fashion-sticker-and-colouring-bag-practice-colouring-with-easy-to-handle-and-carry-book-perfect-for-girls-travel-and-gifting,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-57-My-Handle-Princess-Coloring-Inner-COP-006.png,3,"Hello Friend Books My Portable Fashion Sticker and Colouring Bag: Practice Colouring with Easy to Handle and Carry Book – Perfect for Girls, Travel and Gifting",
hello-friend-books-my-portable-fashion-sticker-and-colouring-bag-practice-colouring-with-easy-to-handle-and-carry-book-perfect-for-girls-travel-and-gifting,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/AMZ-57-My-Handle-Princess-Coloring-Back-COP-006.png,4,"Hello Friend Books My Portable Fashion Sticker and Colouring Bag: Practice Colouring with Easy to Handle and Carry Book – Perfect for Girls, Travel and Gifting",
hello-friend-books-princess-colouring-kit-the-ultimate-art-kit-for-kids-includes-stickers-colour-pens-water-colours-sketch-books-and-pencils,"Hello Friend Books Princess Colouring Kit: The Ultimate Art Kit for Kids- Includes Stickers, Colour Pens, Water Colours, Sketch Books and Pencils","<p>Princess Coloring Kit with stickers, Coloring Pens & Water Color Set.Bring home the wondrous world of magical princesses and their friends, introduce the art of learning to your little one. This kit folder comes with a 48 pages coloring pad with a page of stickers, 10 sticker sheets, 10 color sketch pens, 1 color pencil, and a water paint palette with brush. There are no limitations to coloring and no labels to allow your child the freedom of creativity. Get coloring young one!</p>",,Books,"children-books, books, 1-3-years, 4-7-years, 8+-years, girls, stories, interactive-books, creative-books, activity-books, coloring-book",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-058-Princess-KitB-Front-NOV026.png,1,"Hello Friend Books Princess Colouring Kit: The Ultimate Art Kit for Kids- Includes Stickers, Colour Pens, Water Colours, Sketch Books and Pencils",active
hello-friend-books-princess-colouring-kit-the-ultimate-art-kit-for-kids-includes-stickers-colour-pens-water-colours-sketch-books-and-pencils,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-058-Princess-Kit-Inner-Pages-NOV026.png,2,"Hello Friend Books Princess Colouring Kit: The Ultimate Art Kit for Kids- Includes Stickers, Colour Pens, Water Colours, Sketch Books and Pencils",
hello-friend-books-princess-colouring-kit-the-ultimate-art-kit-for-kids-includes-stickers-colour-pens-water-colours-sketch-books-and-pencils,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-058-Princess-Kit-Inside-NOV026.png,3,"Hello Friend Books Princess Colouring Kit: The Ultimate Art Kit for Kids- Includes Stickers, Colour Pens, Water Colours, Sketch Books and Pencils",
hello-friend-books-princess-colouring-kit-the-ultimate-art-kit-for-kids-includes-stickers-colour-pens-water-colours-sketch-books-and-pencils,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-058-Princess-Kit-Back-NOV026.png,4,"Hello Friend Books Princess Colouring Kit: The Ultimate Art Kit for Kids- Includes Stickers, Colour Pens, Water Colours, Sketch Books and Pencils",
hello-friend-books-my-first-jigsaw-puzzle-animals-fun-and-creative-illustrated-4-x-9-puzzle-pieces-for-kids,Hello Friend Books My First Jigsaw Puzzle: Animals – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,"<p>My First Jigsaw Puzzle: Animals edition introduces young children to the joy of puzzle-solving with its engaging and colorful design. With nine sturdy puzzle pieces measuring 4 x 9 inches each, this set is perfectly suited for small hands to manipulate and assemble. Featuring adorable illustrations of various animals, this puzzle sparks curiosity and encourages exploration of the animal kingdom. As children piece together the puzzle, they enhance their cognitive skills, including hand-eye coordination and problem-solving abilities. Additionally, completing the puzzle provides a sense of accomplishment, boosting confidence in young learners and fostering a love for learning through play.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, interactive-books, creative-books, puzzle-books, girls, boys",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-74-Puzzle-boxes-2-Front.png,1,Hello Friend Books My First Jigsaw Puzzle: Animals – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,active
hello-friend-books-my-first-jigsaw-puzzle-animals-fun-and-creative-illustrated-4-x-9-puzzle-pieces-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-74-Puzzle-boxes-2-Back.png,2,Hello Friend Books My First Jigsaw Puzzle: Animals – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,
hello-friend-books-my-first-jigsaw-puzzle-princess-fun-and-creative-illustrated-4-x-9-puzzle-pieces-for-kids,Hello Friend Books My First Jigsaw Puzzle: Princess – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,"<p>My First Jigsaw Puzzle: Princess edition offers young children a delightful introduction to the world of puzzles with its charming and creative design. Featuring nine sturdy puzzle pieces measuring 4 x 9 inches each, this set is perfect for little hands to grasp and manipulate. The puzzle pieces depict enchanting princess-themed illustrations that capture the imagination and foster creativity. As children assemble the puzzle, they develop essential skills such as hand-eye coordination, spatial awareness, and problem-solving. This engaging activity not only provides hours of entertainment but also promotes cognitive development and encourages a sense of accomplishment in young learners.</p>",,Books,"children-books, books, 1-3-years, 4-7-years, gender-neutral, interactive-books, creative-books, puzzle-books, girls, boys",TRUE,,,,,deny,manual,295.00,,TRUE,TRUE,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-74-Puzzle-boxes-1-Front.png,1,Hello Friend Books My First Jigsaw Puzzle: Princess – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,active
hello-friend-books-my-first-jigsaw-puzzle-princess-fun-and-creative-illustrated-4-x-9-puzzle-pieces-for-kids,,,,,,,,,,,,,,,,,https://hellofriendbooks.com/wp-content/uploads/2024/09/Amz-74-Puzzle-boxes-1-Back.png,2,Hello Friend Books My First Jigsaw Puzzle: Princess – Fun and Creative Illustrated 4 x 9 Puzzle Pieces for Kids,
